geoname,level_1,AGRm,MINm,MANm,TandWm,INFm,FandIm,Rem,HSm,PIEPCm,TRADEm,PSTEm,MEHIm,unemployrate
Hawaii,ADF Statistic,-4.320522176167499,-2.723717593336417,-2.419303473911887,-3.6260725324280956,-4.393815802618182,-5.261049835904213,-4.805455202753759,0.4362459873145746,-2.1541134158178767,-2.744455615687963,-1.9509996709148987,-2.1442464040388125,-5.381069333365298
Hawaii,P-value,0.002923082783641713,0.22636734302821465,0.36940778686020137,0.027710840661878334,0.0022399631155466918,6.708437692383052e-05,0.0004582024323167287,0.9967143591894465,0.5156932116697732,0.2180915613772802,0.6278510542953243,0.5212479529500718,3.941386340169769e-05
Idaho,ADF Statistic,-4.260959675317412,-7.567230535999216,-5.55210372396614,-2.9504104600632672,-0.05473992308189211,-8.136977466824508,-3.2097847988459125,1.1459471712270481,2.815495778939923,-2.476242806848855,-0.3169503700492052,-3.380433976517407,-1.6029313699671601
Idaho,P-value,0.0036150776673079575,7.136141300767286e-10,1.8164348414836608e-05,0.14647686689242195,0.9936347940783556,3.446517464591315e-11,0.08246953205423241,1.0,1.0,0.33994001163346965,0.9891184493498332,0.054057488428213264,0.7912822622656666
Illinois,ADF Statistic,-1.0538306459075242,-4.497762509826603,-3.359103415368571,-7.7612297564229635,-3.730124074883329,-2.0333558638503697,-2.1077830271862066,-2.301719409676399,-2.872884938418029,-2.0291371162648457,-5.405818770366345,-2.3657292334293607,-3.4443277641488197
Illinois,P-value,0.9364205055362173,0.0015222893099599455,0.0570965804811925,2.546230945831078e-10,0.020448569786689408,0.583152600635336,0.5417357067780751,0.43299907038363683,0.17146261867634938,0.5854762625364545,3.527646678547625e-05,0.3979896521386931,0.0457410620794208
Indiana,ADF Statistic,-2.6968141470370433,-2.7000272302047836,-2.218159862437036,-2.9053807571304056,0.42323373086027516,-3.5331414298259816,-3.864731850368839,-2.8575156390177034,-1.5728408890301702,-1.7421130014587232,-0.3743130033661911,-2.954125606006303,-3.0110879433163733
Indiana,P-value,0.2374077350188658,0.23607124730349927,0.47963657995241255,0.16048161222665674,0.9966810126292018,0.03597608142324188,0.013556701338587697,0.17662192099042823,0.8028872866034358,0.7319793392538516,0.9876256393886302,0.14536126278186245,0.12900739591769572
Iowa,ADF Statistic,-6.415399424514546,-2.4368724724382784,-4.211613561905602,-1.7930932924582126,-2.3217967375596684,-2.1785302625263405,-0.8245154248091073,-4.600783226507483,-3.084969662812104,-2.6882445769128105,0.655192386020539,-5.121717877037339,-4.386643075625573
Iowa,P-value,2.8269257758493356e-07,0.36020737207319414,0.004299481062978092,0.7080790956842087,0.4219331033849345,0.5019403018611055,0.9635542917472232,0.001027944964056202,0.10985118076072886,0.24099588533761618,0.9970216933159525,0.0001227886612775831,0.0022996015678234485
Kansas,ADF Statistic,-4.188995117871875,-5.17522325755288,-4.598818537383818,-4.617276322170895,-2.990826856935993,-2.2598037233701183,-0.26220706493080126,0.22514142530215248,-2.275715139711396,-2.5934857689261706,-1.3955775008026992,-1.4493827373874408,-2.9666309496232572
Kansas,P-value,0.004651334666966294,9.751503511207791e-05,0.0010357644393083605,0.0009644560641984922,0.13466366830726134,0.45629817181238225,0.9903434027790337,0.9959152287356516,0.4474262159497387,0.2829002407086745,0.8622061968769104,0.8458281731124884,0.1416504331304475
Kentucky,ADF Statistic,-2.6771799969406933,-2.423983404875195,-5.5650545472181365,-3.419965526552422,-1.2964373649970622,-3.9553818311440105,-2.8576333870397828,-0.722865156685198,-2.459586259917872,-2.0663959063088924,0.2567372104532528,-3.2474144229020414,-2.647995757555969
Kentucky,P-value,0.24567928811576678,0.36694811417068063,1.7116360597655668e-05,0.04877699673721155,0.888807233076414,0.010165173278106876,0.1765819604983484,0.9716010361121771,0.34845321049711864,0.5648551153056367,0.9960737882483363,0.07536102397251898,0.2583025549910519
Louisiana,ADF Statistic,-3.8697427771928203,-4.066196961669884,-3.9151499251849295,-3.705650133051442,-5.746669569179819,-0.34253831502350246,-4.249013355386396,-2.533901644411046,-2.226883132179034,-2.4580528447363403,-6.046834617104094,-9.806190527516026,-4.016049472917887
Louisiana,P-value,0.013345736037085318,0.0070650205458456005,0.011563309491038946,0.021987861352951915,7.358698042637118e-06,0.9884808707644157,0.0037708829691302354,0.31122506369906433,0.4747365139265653,0.34924155685884717,1.7504146464037605e-06,5.985706753144254e-15,0.008342718479346313
Maine,ADF Statistic,-3.548314550105155,-6.204163829649195,-4.862327304270945,-3.8503176585071226,-2.4199258060758537,-2.2876879443028733,-3.1284757564132044,-4.049718381768659,-1.9190157354230757,-2.1259052173989117,-2.0507361498674825,-3.8877880427610143,-2.7147002979074695
Maine,P-value,0.034498389621656744,8.097391257085416e-07,0.00036374225831993246,0.014180177139875703,0.3690803358503525,0.4407716099861024,0.09961832494662531,0.007463836383126212,0.6447590142568721,0.5315631373032073,0.5735482092082913,0.012610005354275847,0.23002968211790475
Maryland,ADF Statistic,-6.493883548529797,-2.870546852654022,-5.166369546077116,-4.4836247387686265,-3.6982255105436486,-4.571924602362701,-3.198730251576013,-1.120718623793157,-3.026315461294691,-3.0228684185930743,1.1106002724609387,-2.18278516152682,-3.1351520179809556
Maryland,P-value,1.9033035804990007e-07,0.17224013476717126,0.00010132041321003711,0.0016053496395368567,0.022474375038575155,0.0011485785117751153,0.08465501279284199,0.9255263945488467,0.12487177576671638,0.12579932792567788,1.0,0.49954365588085786,0.09811466650700257
Massachusetts,ADF Statistic,-4.158610486607207,-6.999914249053205,-3.361980225761703,-2.3886423230460645,-0.9710625554562613,-2.5379801328346265,-3.54644893347618,-3.409167710238588,-2.384726105519633,-2.862287495861212,-3.4881592112744215,-3.429551425142044,-5.439573772888269
Massachusetts,P-value,0.0051655541227133344,1.4136345787788162e-08,0.05667872536638628,0.38567422604971996,0.9478858721396229,0.3092408788076817,0.03467725235388473,0.05017505743135086,0.3877699119615485,0.17500785030221572,0.040675606573579964,0.047563060553421375,3.030457731680522e-05
Michigan,ADF Statistic,-7.519925220467139,-1.4677045163056006,-4.720973926191286,-4.05739513745273,-2.3945771068459174,-4.196736934102803,-1.1795321004577186,-3.011266086705481,-2.9725321639658344,-2.448295128485641,-9.448852146713156,-2.3579458182340076,-4.885355401476256
Michigan,P-value,9.170417008870421e-10,0.839930137041432,0.0006424086797894297,0.0072755718784866495,0.38250588641832256,0.004528036186666682,0.9146133664390865,0.12895844356082065,0.13992298955350974,0.3542758783802701,3.601505075197966e-14,0.4022015808483568,0.00033102866971834646
Minnesota,ADF Statistic,-6.6899321092042126,-0.9041053462653205,-3.9634038479293108,-4.081903142256321,-0.2749095190425637,-3.93923381485266,-4.113239151937531,-2.6858027146117394,-2.9534849855121443,-2.4738336094378033,-3.0602482809831097,-7.52220523317537,-4.417549888032678
Minnesota,P-value,7.016582756015565e-08,0.9557140945916928,0.009905253771883893,0.006702994197718979,0.9900750870132516,0.010707024074291709,0.006030601989862169,0.24202458477448735,0.14555320052508042,0.34116559998960416,0.1160077951561801,9.060276009102108e-10,0.0020527158127582857
Mississippi,ADF Statistic,-5.567703108874817,-3.7270470027283022,-2.984498237743926,-2.7893740855195612,-0.4348304758899109,-1.1978573687546543,-0.4685261688208431,0.2147520903372181,-2.4656675064498406,-2.3822512073236766,-0.2579715063031446,-2.449374130629934,-2.830486399469141
Mississippi,P-value,1.6909382312374016e-05,0.020636777315471342,0.13646662082710403,0.20087461328212242,0.9857813306899229,0.9109409672687863,0.9846181300176905,0.9958596065817384,0.345334360224343,0.3890963109073575,0.9904308406992105,0.35371769062592184,0.1859725690129473
Missouri,ADF Statistic,-1.827570746979846,-3.665999135899997,-7.0762442401554395,-4.8933426197203405,-0.9905321953126534,-5.113406560296349,-3.6675434150735784,-2.58322961666938,-3.0480239626013352,-3.1636304778137463,0.14855841282351834,-3.6656995984682097,-4.259309192439188
Missouri,P-value,0.6913145704128592,0.02469621660231078,9.491792284007667e-09,0.00032035077186761264,0.9453756662912232,0.00012723951449150825,0.024585556735257287,0.28767190952647215,0.11914549642601435,0.09189537388284891,0.9954612008285251,0.024717730739149922,0.0036362445744911064
Montana,ADF Statistic,-6.212847671333476,-3.5825021167716216,-3.1085117582846453,-3.196366263281798,-3.4877513826784687,-4.327896786992778,-3.6739547781406805,-5.230128822546816,-2.549468842745669,-2.943871564202879,-2.808879319325497,-4.459607715075698,-4.152375479195292
Montana,P-value,7.757484274909933e-07,0.031357064591528955,0.10421981364934019,0.0851282048432545,0.04072047115864374,0.0028465020016115875,0.02413071512672497,7.680939966508971e-05,0.30368659318318203,0.14845509846918953,0.193702276260862,0.0017562241616198015,0.005277297539713936
Nebraska,ADF Statistic,-2.291628292211192,-2.219654689937758,-4.463669942519972,-2.5876869679941845,-3.517414762979177,-1.709588785570319,-4.211801936451381,-3.928560756543253,-2.4098300303877123,-2.1360822055771527,-4.5726064199001595,-0.5603247019473785,-3.634567778224628
Nebraska,P-value,0.43858591644565115,0.4787965653479777,0.0017298090396590678,0.2855926820253638,0.03756396894826782,0.746639730540092,0.004296656119055821,0.011079229630747362,0.37440606023560874,0.5258414946141236,0.0011455812153647448,0.9808707649457864,0.02704411414301818
Nevada,ADF Statistic,-3.4612668165456273,-2.5704619553517847,-3.7073052036220475,-7.542453827800045,-2.1418504211650644,-0.683157038802371,-2.645873888501172,-3.1186117028236953,-2.0455383646083996,-1.8149514812621697,-2.876614842485229,-3.020954614894205,-3.4193886063307724
Nevada,P-value,0.04372432876508882,0.2936735143596148,0.02188066883202632,8.138173242922733e-10,0.522596317816532,0.9742317418429164,0.25923544742783144,0.10187210555498705,0.5764256142617598,0.6975045803722986,0.17022771638297762,0.1263164816410141,0.04885086885956884
New Hampshire,ADF Statistic,-0.3514447997576816,-3.291511813615653,-3.9052491543893173,-5.36526769369759,-2.116296454150644,-1.1996574658603365,-2.00466127750617,2.4958696042622592,-1.5585839737199458,-2.8322921429141696,-1.527682727126693,-3.0532058784429656,-5.4263227654742785
New Hampshire,P-value,0.9882484557367962,0.06765969891150801,0.011932732648659244,4.229662387088699e-05,0.5369597333857281,0.9105730205219056,0.5988922545541293,1.0,0.8082304223781587,0.18533684095241687,0.8194669835497866,0.11780782115553079,3.2169750594108165e-05
New Jersey,ADF Statistic,-3.265007897361836,-6.5399175589848895,-11.748743451936782,-3.4119629602167594,-4.774935080904663,-3.1573774463906,-1.3398122130029746,-0.27582145887437637,-1.29561982060466,-2.890457825465614,-3.910210457124646,-5.420869928154066,-2.5472246249441963
New Jersey,P-value,0.07220876781295398,1.5075468593354103e-07,1.0005391967709651e-18,0.0498099963425282,0.0005180581491203725,0.09323414279181991,0.8777264362349091,0.9900554670829046,0.8890079730780736,0.16532076252712918,0.011746316159523837,3.296910453727314e-05,0.3047674848024463
New Mexico,ADF Statistic,-4.5208337822300875,-2.527672708573848,-3.4101163253633455,-4.350106962254877,-3.7575830207327297,-5.273053311429066,-2.9777263090651034,-0.5529085657325074,-3.3093060621760295,-4.0434520901308355,-3.090447744484311,-8.809355155817991,-3.1521388853343146
